"","id","TimeStamp","Date","Time","type","instrument","residence_time_sec","units","campaign","loc_samp","cas","procedure","mdl","ANALYTE_H2S","ANALYTE_CH4","GPS-Latitude","GPS-Longitude","Latitude","Longitude","True-Track","Mag-Track","Ground-Speed","Wind-Speed","Wind-Direction","Air-Temp","Barometer","GPS-DoP","ANALYTE_H2S_flag","ANALYTE_CH4_flag"
"1533","MA01",2024-09-11 09:03:37,"2024-09-11","09:03:37","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.2859,7.0062,40.944737,-88.662996,40.944725,-88.663013,181.5,184.3,7.581,1.7,249.6,22.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1534","MA01",2024-09-11 09:03:38,"2024-09-11","09:03:38","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.2859,6.8898,40.944706,-88.662996,40.944697,-88.663008,180.9,183.7,7.456,1.9,253.8,22.5,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1535","MA01",2024-09-11 09:03:39,"2024-09-11","09:03:39","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1039,6.8898,40.944676,-88.662997,40.944668,-88.66301,181.1,183.9,7.456,1.8,249.3,22.5,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1536","MA01",2024-09-11 09:03:40,"2024-09-11","09:03:40","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1039,6.8898,40.944645,-88.662997,40.94464,-88.663017,181.5,184.3,7.581,2,237.2,22.5,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1537","MA01",2024-09-11 09:03:41,"2024-09-11","09:03:41","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1039,6.8816,40.944613,-88.662998,40.944608,-88.663018,181.5,184.3,7.767,2.2,230.5,22.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1538","MA01",2024-09-11 09:03:42,"2024-09-11","09:03:42","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.6086,6.8816,40.944578,-88.662998,40.944572,-88.663017,181.2,184,8.264,1.8,230.2,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1539","MA01",2024-09-11 09:03:43,"2024-09-11","09:03:43","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.6086,6.8816,40.944541,-88.662998,40.944533,-88.663017,181.2,184,8.699,1.6,232.9,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1540","MA01",2024-09-11 09:03:44,"2024-09-11","09:03:44","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.6086,6.8117,40.944502,-88.662999,40.944493,-88.663022,181.6,184.4,9.196,1.6,235.2,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1541","MA01",2024-09-11 09:03:45,"2024-09-11","09:03:45","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5635,6.8117,40.944463,-88.662999,40.944453,-88.66302,180.6,183.4,9.196,1.6,244.7,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1542","MA01",2024-09-11 09:03:46,"2024-09-11","09:03:46","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5635,6.8117,40.944428,-88.662999,40.944418,-88.663022,180.1,182.9,8.948,1.3,249.7,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1543","MA01",2024-09-11 09:03:47,"2024-09-11","09:03:47","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5635,6.7133,40.944392,-88.662998,40.944382,-88.66302,179.9,182.7,8.948,1.4,253.6,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1544","MA01",2024-09-11 09:03:48,"2024-09-11","09:03:48","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5635,6.7133,40.944354,-88.662997,40.944342,-88.663023,180.3,183.1,9.321,1.7,247.4,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1545","MA01",2024-09-11 09:03:49,"2024-09-11","09:03:49","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.9402,6.7133,40.944315,-88.662997,40.944305,-88.663025,180,182.8,9.321,3,246.4,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1546","MA01",2024-09-11 09:03:50,"2024-09-11","09:03:50","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.9402,6.7133,40.944279,-88.662996,40.944267,-88.663023,179.6,182.4,9.072,2.5,236.7,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1547","MA01",2024-09-11 09:03:51,"2024-09-11","09:03:51","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.9675,6.6965,40.944244,-88.662996,40.944227,-88.66302,179.6,182.4,9.196,2.9,236.1,22.6,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1548","MA01",2024-09-11 09:03:52,"2024-09-11","09:03:52","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.9675,6.6965,40.944205,-88.662995,40.944182,-88.663017,179.5,182.3,9.383,3.7,242.7,22.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1549","MA01",2024-09-11 09:03:53,"2024-09-11","09:03:53","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.9675,6.6377,40.944167,-88.662995,40.944143,-88.663013,179.3,182.1,9.196,4,241.6,22.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1550","MA01",2024-09-11 09:03:54,"2024-09-11","09:03:54","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.4208,6.6377,40.944134,-88.662995,40.944115,-88.663017,179.5,182.3,8.699,3.8,239.5,22.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1551","MA01",2024-09-11 09:03:55,"2024-09-11","09:03:55","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.4208,6.6377,40.9441,-88.662995,40.944082,-88.663018,179.7,182.5,8.575,3.8,241.3,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1552","MA01",2024-09-11 09:03:56,"2024-09-11","09:03:56","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.4208,6.6377,40.944063,-88.662995,40.944045,-88.663017,180,182.8,9.072,3.8,241.9,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1553","MA01",2024-09-11 09:03:57,"2024-09-11","09:03:57","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.4208,6.6227,40.944022,-88.662995,40.944005,-88.663018,180.6,183.4,9.756,3.8,241.8,22.6,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1554","MA01",2024-09-11 09:03:58,"2024-09-11","09:03:58","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.3803,6.6227,40.943978,-88.662994,40.943962,-88.663018,180.2,183,10.066,4.1,240.9,22.6,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1555","MA01",2024-09-11 09:03:59,"2024-09-11","09:03:59","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.3803,6.6227,40.943937,-88.662993,40.943922,-88.66302,179.8,182.6,9.88,3.9,241.7,22.6,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1556","MA01",2024-09-11 09:04:00,"2024-09-11","09:04:00","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.3803,6.503,40.943899,-88.662993,40.943882,-88.663015,179.3,182.1,9.631,3.3,246.2,22.6,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1557","MA01",2024-09-11 09:04:01,"2024-09-11","09:04:01","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.3803,6.503,40.943861,-88.662993,40.943842,-88.66301,179.3,182.1,9.631,3,250.8,22.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1558","MA01",2024-09-11 09:04:02,"2024-09-11","09:04:02","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-4.1107,6.503,40.943822,-88.662993,40.943798,-88.663008,179.6,182.4,9.756,3,241.4,22.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1559","MA01",2024-09-11 09:04:03,"2024-09-11","09:04:03","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-4.1107,6.503,40.943782,-88.662993,40.943758,-88.663005,179.8,182.6,9.88,2.8,238.1,22.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1560","MA01",2024-09-11 09:04:04,"2024-09-11","09:04:04","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-4.1107,6.3547,40.943741,-88.662994,40.943718,-88.663007,180.3,183.1,10.004,3.1,232,22.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1561","MA01",2024-09-11 09:04:05,"2024-09-11","09:04:05","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.4446,6.3547,40.9437,-88.662994,40.943678,-88.663007,180.5,183.3,10.066,2.8,237.6,22.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1562","MA01",2024-09-11 09:04:06,"2024-09-11","09:04:06","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.4446,6.3547,40.943658,-88.662995,40.943637,-88.663008,180.6,183.4,10.315,3,238.4,22.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1563","MA01",2024-09-11 09:04:07,"2024-09-11","09:04:07","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.7086,6.2868,40.943615,-88.662995,40.943595,-88.66301,180.7,183.5,10.439,2.5,241.7,22.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1564","MA01",2024-09-11 09:04:08,"2024-09-11","09:04:08","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.7086,6.2868,40.943571,-88.662995,40.943548,-88.663007,180.4,183.2,10.688,2.3,247,22.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1565","MA01",2024-09-11 09:04:09,"2024-09-11","09:04:09","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.7086,6.2868,40.943526,-88.662995,40.943503,-88.663007,180.4,183.2,10.812,2.7,242.1,22.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1566","MA01",2024-09-11 09:04:10,"2024-09-11","09:04:10","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.7086,6.1697,40.943485,-88.662995,40.943462,-88.663005,180,182.8,10.439,2.4,237.9,22.6,1020.3,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1567","MA01",2024-09-11 09:04:11,"2024-09-11","09:04:11","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,3.1897,6.1697,40.943444,-88.662995,40.94342,-88.663007,180.1,182.9,10.19,2.1,237,22.6,1020.3,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1568","MA01",2024-09-11 09:04:12,"2024-09-11","09:04:12","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,3.1897,6.1697,40.943403,-88.662996,40.943377,-88.663007,180.1,182.9,10.315,2,244,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1569","MA01",2024-09-11 09:04:13,"2024-09-11","09:04:13","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,3.1897,6.0909,40.943359,-88.662996,40.943335,-88.663003,180.1,182.9,10.688,2.3,241.9,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1570","MA01",2024-09-11 09:04:14,"2024-09-11","09:04:14","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.0483,6.0909,40.943313,-88.662995,40.94329,-88.663002,180.2,183,10.874,2.6,239.2,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1571","MA01",2024-09-11 09:04:15,"2024-09-11","09:04:15","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.0483,6.0909,40.943269,-88.662995,40.943248,-88.663008,180.3,183.1,10.812,2.9,243.7,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1572","MA01",2024-09-11 09:04:16,"2024-09-11","09:04:16","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,1.0483,6.0639,40.943228,-88.662994,40.943208,-88.663017,180,182.8,10.315,2.3,246.5,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1573","MA01",2024-09-11 09:04:17,"2024-09-11","09:04:17","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.0286,6.0639,40.943191,-88.662994,40.943173,-88.663017,179.2,182,9.631,2.4,247.7,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1574","MA01",2024-09-11 09:04:18,"2024-09-11","09:04:18","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.0286,6.0639,40.943156,-88.662993,40.943138,-88.663017,179,181.8,9.196,2.7,249.4,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1575","MA01",2024-09-11 09:04:19,"2024-09-11","09:04:19","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.0286,6.0639,40.943122,-88.662993,40.943107,-88.663018,179.3,182.1,8.948,2.8,246.3,22.6,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1576","MA01",2024-09-11 09:04:20,"2024-09-11","09:04:20","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.0286,6.094,40.943087,-88.662993,40.943072,-88.66302,179.4,182.2,8.948,2.9,241.4,22.6,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1577","MA01",2024-09-11 09:04:21,"2024-09-11","09:04:21","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1689,6.094,40.94305,-88.662992,40.943037,-88.663023,179.9,182.7,8.948,3.2,244,22.6,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1578","MA01",2024-09-11 09:04:22,"2024-09-11","09:04:22","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1689,6.094,40.943012,-88.662992,40.943002,-88.663025,180.2,183,9.196,3.5,249,22.6,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1579","MA01",2024-09-11 09:04:23,"2024-09-11","09:04:23","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1689,6.1901,40.942973,-88.662992,40.942967,-88.663025,180.4,183.2,9.321,3.4,249.9,22.7,1020,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1580","MA01",2024-09-11 09:04:24,"2024-09-11","09:04:24","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.2817,6.1901,40.942935,-88.662993,40.942928,-88.663027,180.8,183.6,9.507,3.5,250.2,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1581","MA01",2024-09-11 09:04:25,"2024-09-11","09:04:25","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.2817,6.1901,40.942894,-88.662993,40.942888,-88.663028,181,183.8,9.756,3.8,250.8,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1582","MA01",2024-09-11 09:04:26,"2024-09-11","09:04:26","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.2817,6.1901,40.942854,-88.662994,40.942845,-88.663027,180.8,183.6,9.756,3.7,250.2,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1583","MA01",2024-09-11 09:04:27,"2024-09-11","09:04:27","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.2817,6.3691,40.942815,-88.662995,40.942802,-88.663027,180.8,183.6,9.756,3.3,257.3,22.7,1019.8,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1584","MA01",2024-09-11 09:04:28,"2024-09-11","09:04:28","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.0923,6.3691,40.942774,-88.662995,40.94276,-88.663025,180.2,183,10.004,3.3,258.9,22.7,1019.8,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1585","MA01",2024-09-11 09:04:29,"2024-09-11","09:04:29","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.0923,6.3691,40.942732,-88.662996,40.942717,-88.663027,180.4,183.2,10.315,3.7,253.3,22.7,1019.7,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1586","MA01",2024-09-11 09:04:30,"2024-09-11","09:04:30","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.0923,6.5956,40.942689,-88.662996,40.942672,-88.663027,180.3,183.1,10.439,3.5,251.2,22.7,1019.8,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1587","MA01",2024-09-11 09:04:31,"2024-09-11","09:04:31","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,2.7147,6.5956,40.942648,-88.662996,40.942628,-88.663025,180,182.8,10.315,3.2,256.2,22.7,1019.8,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1588","MA01",2024-09-11 09:04:32,"2024-09-11","09:04:32","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,2.7147,6.5956,40.942607,-88.662997,40.942583,-88.663023,180,182.8,10.315,3.3,251.2,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1589","MA01",2024-09-11 09:04:33,"2024-09-11","09:04:33","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,2.7147,6.8765,40.942565,-88.662997,40.942538,-88.66302,180,182.8,10.688,3.3,250.1,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1590","MA01",2024-09-11 09:04:34,"2024-09-11","09:04:34","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.9024,6.8765,40.942518,-88.662997,40.942495,-88.663022,180.4,183.2,10.998,3.2,249.5,22.7,1020,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1591","MA01",2024-09-11 09:04:35,"2024-09-11","09:04:35","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.9024,6.8765,40.942471,-88.662997,40.94245,-88.66302,180.4,183.2,11.123,3.1,247.5,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1592","MA01",2024-09-11 09:04:36,"2024-09-11","09:04:36","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.9024,6.9806,40.942427,-88.662998,40.942405,-88.663018,180,182.8,10.874,3.2,252.3,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1593","MA01",2024-09-11 09:04:37,"2024-09-11","09:04:37","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.6117,6.9806,40.942386,-88.662997,40.942365,-88.66302,180,182.8,10.439,2.8,256.5,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1594","MA01",2024-09-11 09:04:38,"2024-09-11","09:04:38","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.6117,6.9806,40.942345,-88.662997,40.942327,-88.663022,180,182.8,10.19,2.5,254.4,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1595","MA01",2024-09-11 09:04:39,"2024-09-11","09:04:39","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.6117,7.0281,40.942306,-88.662998,40.942283,-88.66302,179.6,182.4,10.004,2.1,258.5,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1596","MA01",2024-09-11 09:04:40,"2024-09-11","09:04:40","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,0.6117,7.0281,40.942268,-88.662998,40.942247,-88.663022,179.7,182.5,9.756,2.4,259.4,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1597","MA01",2024-09-11 09:04:41,"2024-09-11","09:04:41","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.3401,7.0281,40.94223,-88.662998,40.942205,-88.663018,179.6,182.4,9.756,2.4,259.2,22.7,1020,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1598","MA01",2024-09-11 09:04:42,"2024-09-11","09:04:42","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.3401,7.0281,40.942191,-88.662998,40.942167,-88.663013,179.3,182.1,9.631,2.6,257.1,22.7,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1599","MA01",2024-09-11 09:04:43,"2024-09-11","09:04:43","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.3401,7.0435,40.942153,-88.662998,40.94213,-88.663008,178.9,181.7,9.383,2.4,250.2,22.7,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1600","MA01",2024-09-11 09:04:44,"2024-09-11","09:04:44","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1512,7.0435,40.942117,-88.662997,40.942092,-88.663008,179,181.8,9.321,1.9,253.4,22.7,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1601","MA01",2024-09-11 09:04:45,"2024-09-11","09:04:45","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1512,7.0435,40.942079,-88.662997,40.942055,-88.66301,179.3,182.1,9.631,2,257.2,22.7,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","EH,WHOOPER"
"1602","MA01",2024-09-11 09:04:46,"2024-09-11","09:04:46","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.1512,6.9141,40.942036,-88.662997,40.942015,-88.663007,179.7,182.5,10.066,2.4,257.7,22.7,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1603","MA01",2024-09-11 09:04:47,"2024-09-11","09:04:47","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.5974,6.9141,40.941993,-88.662996,40.941972,-88.663,179.6,182.4,10.315,2.8,257.8,22.7,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1604","MA01",2024-09-11 09:04:48,"2024-09-11","09:04:48","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.5974,6.9141,40.941951,-88.662996,40.941928,-88.663,179.7,182.5,10.066,2.5,262,22.7,1020.2,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1605","MA01",2024-09-11 09:04:49,"2024-09-11","09:04:49","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-1.5974,6.614,40.941912,-88.662996,40.94189,-88.663005,180.1,182.9,10.004,2.1,260.1,22.7,1020.1,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1606","MA01",2024-09-11 09:04:50,"2024-09-11","09:04:50","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5405,6.614,40.941872,-88.662997,40.941852,-88.663003,180.4,183.2,10.066,2.6,261.2,22.7,1020,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1607","MA01",2024-09-11 09:04:51,"2024-09-11","09:04:51","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5405,6.614,40.941828,-88.662998,40.94181,-88.663008,181.1,183.9,10.563,3.3,259.5,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1608","MA01",2024-09-11 09:04:52,"2024-09-11","09:04:52","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-2.5405,6.614,40.941782,-88.662998,40.941765,-88.66301,181.1,183.9,10.812,3.8,265.5,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"1609","MA01",2024-09-11 09:04:53,"2024-09-11","09:04:53","Picarro","Picarro-G2204","0.0","ppm","LivingstonLandfill","off","74-82-8","picarro",0.0043,-0.7243,6.4168,40.941738,-88.662999,40.941722,-88.663007,180.5,183.3,10.688,3.5,272.6,22.7,1019.9,0.7,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
